timestamp,episode,total_steps,episode_return,episode_length,mean_return_10,mean_return_100,avg_loss,buffer_size
2025-12-26T22:21:43.592112,10,316,5.0,77,1.8,1.8,0.0,296
2025-12-26T22:21:53.045803,20,803,5.0,45,3.2,2.5,0.0,763
2025-12-26T22:22:02.195260,30,1320,5.0,66,3.0,2.6666666666666665,0.0,1260
2025-12-26T22:22:08.818454,40,1717,4.0,41,2.6,2.65,0.0,1637
2025-12-26T22:22:17.910297,50,2151,2.0,24,2.3,2.58,0.0,2051
2025-12-26T22:22:25.159180,60,2511,2.0,40,2.6,2.5833333333333335,0.0,2391
2025-12-26T22:22:34.061793,70,2931,2.0,35,2.4,2.557142857142857,0.0,2791
2025-12-26T22:22:41.612568,80,3390,11.0,113,3.5,2.675,0.0,3230
2025-12-26T22:22:48.724265,90,3761,6.0,49,2.2,2.6222222222222222,0.0,3581
2025-12-26T22:22:55.911630,100,4036,0.0,19,1.4,2.5,0.0,3836
2025-12-26T22:23:02.949651,110,4469,4.0,41,3.4,2.66,0.0,4249
2025-12-26T22:23:08.963533,120,4785,5.0,33,1.6,2.5,0.0,4545
2025-12-26T22:23:16.480348,130,5216,9.0,69,3.3,2.53,0.0,4956
2025-12-26T22:23:23.770174,140,5653,5.0,46,2.4,2.51,0.0,5373
2025-12-26T22:23:30.520389,150,6056,6.0,55,2.3,2.51,0.0,5756
2025-12-26T22:23:38.104022,160,6392,4.0,32,1.9,2.44,0.0,6072
2025-12-26T22:23:44.545860,170,6743,7.0,80,2.3,2.43,0.0,6403
2025-12-26T22:23:52.216685,180,7250,5.0,74,3.7,2.45,0.0,6890
2025-12-26T22:23:59.670914,190,7680,1.0,34,2.9,2.52,0.0,7300
2025-12-26T22:24:07.181833,200,8050,1.0,30,2.0,2.58,0.0,7650
2025-12-26T22:24:15.037111,210,8525,1.0,41,2.7,2.51,0.0,8105
2025-12-26T22:24:23.342428,220,8947,5.0,69,2.5,2.6,0.0,8507
2025-12-26T22:24:29.301517,230,9246,2.0,24,1.5,2.42,0.0,8786
2025-12-26T22:24:36.713291,240,9694,2.0,52,3.7,2.55,0.0,9214
2025-12-26T22:24:42.841747,250,10192,0.0,20,3.4,2.66,0.0,9692
2025-12-26T22:24:49.310538,260,10653,1.0,52,3.5,2.82,0.0,10133
2025-12-26T22:24:54.733457,270,11073,1.0,13,2.5,2.84,0.0,10533
2025-12-26T22:25:01.504664,280,11374,3.0,38,1.1,2.58,0.0,10814
2025-12-26T22:25:09.167376,290,11924,2.0,26,3.9,2.68,0.0,11344
2025-12-26T22:25:14.459113,300,12315,1.0,33,2.9,2.77,0.0,11715
2025-12-26T22:25:21.887474,310,12719,6.0,70,2.6,2.76,0.0,12099
2025-12-26T22:25:28.235660,320,13168,4.0,58,1.9,2.7,0.0,12528
2025-12-26T22:25:35.009697,330,13518,4.0,45,2.5,2.8,0.0,12858
2025-12-26T22:25:40.226899,340,13933,0.0,32,2.1,2.64,0.0,13253
2025-12-26T22:25:46.213052,350,14423,4.0,45,3.7,2.67,0.0,13723
2025-12-26T22:25:55.258305,360,14784,3.0,62,2.4,2.56,0.0,14064
2025-12-26T22:26:02.705177,370,15190,8.0,99,2.0,2.51,0.0,14450
2025-12-26T22:26:09.847258,380,15593,4.0,67,2.9,2.69,0.0,14833
2025-12-26T22:26:17.883775,390,16110,1.0,19,2.9,2.59,0.0,15330
2025-12-26T22:26:24.486162,400,16441,1.0,14,2.0,2.5,0.0,15641
2025-12-26T22:26:31.976687,410,16836,2.0,18,3.2,2.56,0.0,16016
2025-12-26T22:26:39.240043,420,17230,4.0,24,2.7,2.64,0.0,16390
2025-12-26T22:26:46.858373,430,17615,3.0,30,3.1,2.7,0.0,16755
2025-12-26T22:26:54.570958,440,17933,1.0,29,1.6,2.65,0.0,17053
2025-12-26T22:27:02.706391,450,18312,1.0,16,2.8,2.56,0.0,17412
2025-12-26T22:27:10.216120,460,18712,4.0,71,2.1,2.53,0.0,17792
2025-12-26T22:27:17.370271,470,19135,2.0,19,2.5,2.58,0.0,18195
2025-12-26T22:27:23.823255,480,19500,0.0,31,1.2,2.41,0.0,18540
2025-12-26T22:27:31.261191,490,19919,5.0,42,3.0,2.42,0.0,18939
2025-12-26T22:27:39.401906,500,20363,0.0,23,2.0,2.42,0.0,19363
2025-12-26T22:27:49.200369,510,20863,0.0,21,3.1,2.41,0.0,19843
2025-12-26T22:27:55.565593,520,21126,2.0,28,1.5,2.29,0.0,20086
2025-12-26T22:28:03.350277,530,21428,2.0,15,2.0,2.18,0.0,20368
2025-12-26T22:28:11.928810,540,21877,2.0,24,2.7,2.29,0.0,20797
2025-12-26T22:28:19.169522,550,22235,1.0,29,1.6,2.17,0.0,21135
2025-12-26T22:28:27.519710,560,22667,2.0,15,3.2,2.28,0.0,21547
2025-12-26T22:28:37.296350,570,23236,3.0,68,2.9,2.32,0.0,22096
2025-12-26T22:28:44.345322,580,23646,8.0,95,2.9,2.49,0.0,22486
2025-12-26T22:28:52.935301,590,24085,0.0,25,2.6,2.45,0.0,22905
2025-12-26T22:29:01.694916,600,24681,5.0,74,3.8,2.63,0.0,23481
2025-12-26T22:29:10.184223,610,25154,4.0,42,3.1,2.63,0.0,23934
2025-12-26T22:29:16.986353,620,25493,3.0,23,2.0,2.68,0.0,24253
2025-12-26T22:29:24.474768,630,25757,4.0,26,1.6,2.64,0.0,24497
2025-12-26T22:29:31.399577,640,26106,0.0,44,1.8,2.55,0.0,24826
2025-12-26T22:29:37.650962,650,26449,1.0,19,1.6,2.55,0.0,25149
2025-12-26T22:29:47.741604,660,27046,6.0,55,5.2,2.75,0.0,25726
2025-12-26T22:29:56.488048,670,27448,5.0,46,3.0,2.76,0.0,26108
2025-12-26T22:30:04.584351,680,27964,1.0,19,3.8,2.85,0.0,26604
2025-12-26T22:30:13.432404,690,28393,4.0,93,2.3,2.82,0.0,27013
2025-12-26T22:30:21.274057,700,28896,5.0,45,3.4,2.78,0.0,27496
2025-12-26T22:30:31.501208,710,29468,3.0,50,3.4,2.81,0.0,28048
2025-12-26T22:30:37.803638,720,29909,1.0,17,2.7,2.88,0.0,28469
2025-12-26T22:30:45.561866,730,30321,0.0,32,2.6,2.98,0.0,28861
2025-12-26T22:30:51.827039,740,30638,4.0,27,2.6,3.06,0.0,29158
2025-12-26T22:30:59.048058,750,31079,0.0,56,2.4,3.14,0.0,29579
2025-12-26T22:31:07.422635,760,31624,3.0,33,3.7,2.99,0.0,30104
2025-12-26T22:31:17.366771,770,32201,0.0,17,4.0,3.09,0.0,30661
2025-12-26T22:31:22.363045,780,32457,1.0,18,1.5,2.86,0.0,30897
2025-12-26T22:31:28.290173,790,32791,0.0,27,1.4,2.77,0.0,31211
2025-12-26T22:31:34.239883,800,33088,0.0,16,1.6,2.59,0.0,31488
2025-12-26T22:31:42.169020,810,33427,4.0,57,2.3,2.48,0.0,31807
2025-12-26T22:31:48.994664,820,33862,1.0,29,3.6,2.57,0.0,32222
2025-12-26T22:31:57.317084,830,34376,4.0,73,3.4,2.65,0.0,32716
2025-12-26T22:32:04.313757,840,34739,1.0,29,2.1,2.6,0.0,33059
2025-12-26T22:32:11.231686,850,35210,8.0,90,3.2,2.68,0.0,33510
2025-12-26T22:32:17.282034,860,35562,1.0,15,2.3,2.54,0.0,33842
2025-12-26T22:32:24.130151,870,35820,0.0,16,1.3,2.27,0.0,34080
2025-12-26T22:32:31.742253,880,36142,2.0,36,2.0,2.32,0.0,34382
2025-12-26T22:32:39.368013,890,36659,2.0,18,3.3,2.51,0.0,34879
2025-12-26T22:32:45.958187,900,37073,0.0,18,3.2,2.67,0.0,35273
2025-12-26T22:32:52.996016,910,37542,7.0,73,3.6,2.8,0.0,35722
2025-12-26T22:33:00.112896,920,37945,1.0,16,2.4,2.68,0.0,36105
2025-12-26T22:33:07.481930,930,38555,5.0,43,4.3,2.77,0.0,36695
2025-12-26T22:33:15.296689,940,39099,4.0,55,3.8,2.94,0.0,37219
2025-12-26T22:33:23.020551,950,39621,0.0,46,3.2,2.94,0.0,37721
2025-12-26T22:33:30.023888,960,40068,0.0,52,2.2,2.93,0.0,38148
2025-12-26T22:33:39.413861,970,40587,2.0,40,4.0,3.2,0.0,38647
2025-12-26T22:33:47.701140,980,41026,1.0,19,2.3,3.23,0.0,39066
2025-12-26T22:33:56.413622,990,41540,3.0,21,2.7,3.17,0.0,39560
2025-12-26T22:34:03.142421,1000,41845,0.0,21,1.4,2.99,0.0,39845
2025-12-26T22:34:10.964179,1010,42112,0.0,17,1.2,2.75,0.0,40092
2025-12-26T22:34:17.727277,1020,42476,1.0,21,1.9,2.7,0.0,40436
2025-12-26T22:34:27.176115,1030,43061,5.0,43,4.1,2.68,0.0,41001
2025-12-26T22:34:35.929616,1040,43581,2.0,58,3.1,2.61,0.0,41501
2025-12-26T22:34:44.732210,1050,44084,0.0,22,3.6,2.65,0.0,41984
2025-12-26T22:34:53.398926,1060,44483,5.0,41,2.8,2.71,0.0,42363
2025-12-26T22:34:59.821352,1070,44847,0.0,21,2.3,2.54,0.0,42707
2025-12-26T22:35:06.938283,1080,45297,1.0,17,2.5,2.56,0.0,43137
2025-12-26T22:35:15.625809,1090,45630,1.0,36,2.1,2.5,0.0,43450
2025-12-26T22:35:21.305038,1100,45913,2.0,18,1.7,2.53,0.0,43713
2025-12-26T22:35:29.960235,1110,46359,3.0,64,2.9,2.7,0.0,44139
2025-12-26T22:35:37.770115,1120,46795,7.0,64,4.0,2.91,0.0,44555
2025-12-26T22:35:47.396181,1130,47329,2.0,55,3.9,2.89,0.0,45069
2025-12-26T22:35:53.076079,1140,47647,0.0,16,1.8,2.76,0.0,45367
2025-12-26T22:35:58.883710,1150,47915,0.0,36,1.4,2.54,0.0,45615
2025-12-26T22:36:05.764503,1160,48330,1.0,39,3.0,2.56,0.0,46010
2025-12-26T22:36:12.904401,1170,48625,0.0,24,1.4,2.47,0.0,46285
2025-12-26T22:36:19.408686,1180,49002,1.0,26,1.5,2.37,0.0,46642
2025-12-26T22:36:26.593383,1190,49460,1.0,28,3.1,2.47,0.0,47080
2025-12-26T22:36:35.029285,1200,49936,1.0,56,2.1,2.51,0.0,47536
2025-12-26T22:36:44.945075,1210,50484,6.0,45,4.5,2.67,0.7966655254364013,48064
2025-12-26T22:36:53.504723,1220,50868,1.0,18,2.4,2.51,0.31646865064447577,48428
2025-12-26T22:37:04.086755,1230,51398,9.0,59,4.6,2.58,0.926490085775202,48938
2025-12-26T22:37:12.350679,1240,51744,3.0,29,4.2,2.82,0.4828313090584495,49264
2025-12-26T22:37:23.452826,1250,52184,6.0,91,3.5,3.03,1.36550780209628,49684
2025-12-26T22:37:31.786967,1260,52514,2.0,18,3.1,3.04,0.229196158322421,49994
2025-12-26T22:37:42.663291,1270,52941,1.0,21,3.0,3.2,0.2826653783971613,50401
2025-12-26T22:37:56.283963,1280,53435,2.0,25,5.8,3.63,0.335138819434426,50875
2025-12-26T22:38:07.539503,1290,53800,5.0,40,3.9,3.71,0.5642280752008612,51220
2025-12-26T22:38:19.746816,1300,54241,5.0,26,6.0,4.1,0.3817344145341353,51641
2025-12-26T22:38:33.686610,1310,54755,2.0,16,5.8,4.23,0.21922526793046432,52135
2025-12-26T22:38:44.585112,1320,55160,2.0,17,5.0,4.49,0.27174935774369674,52520
2025-12-26T22:38:58.196645,1330,55737,6.0,46,7.5,4.78,0.6415250258012252,53077
2025-12-26T22:39:08.704773,1340,56227,4.0,50,5.1,4.87,0.642089336568659,53547
2025-12-26T22:39:24.851736,1350,56968,6.0,33,9.3,5.45,0.4756233995611017,54268
2025-12-26T22:39:34.916666,1360,57468,4.0,43,5.5,5.69,0.580544359033758,54748
2025-12-26T22:39:43.108849,1370,57796,2.0,20,4.5,5.84,0.26301667040044613,55056
2025-12-26T22:39:55.181543,1380,58308,4.0,30,6.0,5.86,0.41618719534440474,55548
2025-12-26T22:40:06.093743,1390,58680,6.0,36,4.9,5.96,0.47031962221319024,55900
2025-12-26T22:40:20.750509,1400,59302,1.0,85,6.9,6.05,1.097791442004117,56502
2025-12-26T22:40:35.187579,1410,59826,4.0,30,5.7,6.04,0.368311712958596,57006
2025-12-26T22:40:47.580226,1420,60403,6.0,66,4.9,6.03,0.8317366296594794,57563
2025-12-26T22:41:01.879326,1430,60967,10.0,90,6.5,5.93,1.1391623843799938,58107
2025-12-26T22:41:10.775226,1440,61336,8.0,41,5.1,5.93,0.5683113098144531,58456
2025-12-26T22:41:23.747713,1450,61879,9.0,56,6.3,5.63,0.7195730209350586,58979
2025-12-26T22:41:36.045143,1460,62269,3.0,22,4.6,5.54,0.3288173328746449,59349
2025-12-26T22:41:50.255781,1470,62694,5.0,69,5.1,5.6,0.8655095663937655,59754
2025-12-26T22:41:59.832786,1480,63114,5.0,45,5.4,5.54,0.56440936868841,60154
2025-12-26T22:42:10.382510,1490,63551,0.0,18,5.0,5.55,0.20505013899369673,60571
2025-12-26T22:42:23.642856,1500,64121,8.0,45,7.4,5.6,0.556846150484952,61121
2025-12-26T22:42:34.978287,1510,64566,9.0,67,5.2,5.55,0.8730213902213356,61546
2025-12-26T22:42:46.891960,1520,64989,4.0,36,6.1,5.67,0.48807249502702194,61949
2025-12-26T22:43:00.368785,1530,65483,8.0,49,5.3,5.55,0.609491456638683,62423
2025-12-26T22:43:10.715001,1540,65887,0.0,19,4.0,5.44,0.20306080904873935,62807
2025-12-26T22:43:22.174166,1550,66344,1.0,30,6.1,5.42,0.40393725741993297,63244
2025-12-26T22:43:35.781386,1560,66792,5.0,39,5.9,5.55,0.506835057518699,63672
2025-12-26T22:43:51.562801,1570,67509,9.0,56,8.9,5.93,0.7508269049904563,64369
2025-12-26T22:44:05.092770,1580,67955,9.0,67,6.0,5.99,0.8328616185621782,64795
2025-12-26T22:44:18.967855,1590,68449,4.0,27,6.4,6.13,0.35368301218206233,65269
2025-12-26T22:44:32.318198,1600,68953,12.0,92,7.3,6.12,1.1858823082663796,65753
2025-12-26T22:44:44.056599,1610,69393,13.0,94,5.2,6.12,1.2664911096746272,66173
2025-12-26T22:44:54.768614,1620,69754,6.0,37,4.8,5.99,0.48885817527770997,66514
2025-12-26T22:45:08.281709,1630,70094,1.0,32,4.0,5.86,0.39923179799860176,66834
2025-12-26T22:45:20.397326,1640,70497,1.0,37,4.4,5.9,0.4944610162214799,67217
2025-12-26T22:45:31.305279,1650,70906,8.0,44,5.0,5.79,0.5985773866826838,67606
2025-12-26T22:45:45.887963,1660,71483,4.0,22,7.5,5.95,0.2913761919195002,68163
2025-12-26T22:45:56.294303,1670,71794,0.0,17,4.1,5.47,0.2022356163371693,68454
2025-12-26T22:46:08.393509,1680,72240,3.0,32,5.3,5.4,0.44190025763078167,68880
2025-12-26T22:46:20.429934,1690,72740,2.0,16,5.9,5.35,0.2035768899050626,69360
