timestamp,change_type,source_member,episode,total_steps,param_name,old_value,new_value
2025-12-26T22:21:37.349979,init,,0,0,learning_rate,,0.0002350319570632749
2025-12-26T22:21:37.349979,init,,0,0,gamma,,0.9933337490252788
2025-12-26T22:21:37.349979,init,,0,0,batch_size,,55
2025-12-26T22:21:37.349979,init,,0,0,alpha,,0.6301776945897706
2025-12-26T22:21:37.349979,init,,0,0,sigma,,0.36410289475677504
2025-12-26T22:21:37.349979,init,,0,0,target_update_freq,,16583
2025-12-26T22:21:37.349979,init,,0,0,beta_start,,0.4
2025-12-26T22:21:37.349979,init,,0,0,input_channels,,4
2025-12-26T22:21:37.349979,init,,0,0,num_actions,,6
2025-12-26T22:21:37.349979,init,,0,0,num_atoms,,51
2025-12-26T22:21:37.349979,init,,0,0,v_min,,-10.0
2025-12-26T22:21:37.349979,init,,0,0,v_max,,10.0
2025-12-26T22:21:37.349979,init,,0,0,n_step,,3
2025-12-27T00:01:08.410387,exploit,1,5000,0,learning_rate,0.0002350319570632749,0.00019352465823520762
2025-12-27T00:01:08.410387,exploit,1,5000,0,gamma,0.9933337490252788,0.9994976359210351
2025-12-27T00:01:08.410387,exploit,1,5000,0,batch_size,55,39
2025-12-27T00:01:08.410387,exploit,1,5000,0,alpha,0.6301776945897706,0.6197316968394073
2025-12-27T00:01:08.410387,exploit,1,5000,0,sigma,0.36410289475677504,0.3890046601106091
2025-12-27T00:01:08.410387,exploit,1,5000,0,target_update_freq,16583,6466
2025-12-27T00:01:08.439158,explore,,5000,0,gamma,0.9994976359210351,0.9934759347017058
2025-12-27T01:22:32.498402,exploit,1,8000,0,gamma,0.9934759347017058,0.9994976359210351
2025-12-27T01:22:32.498402,exploit,1,8000,0,sigma,0.3890046601106091,0.5459399606210268
2025-12-27T01:22:32.527942,explore,,8000,0,alpha,0.6197316968394073,0.5334982178188216
2025-12-27T01:22:32.527942,explore,,8000,0,sigma,0.5459399606210268,0.5932691994780745
2025-12-27T01:51:06.820218,exploit,0,9000,0,alpha,0.5334982178188216,0.6197316968394073
