timestamp,change_type,source_member,episode,total_steps,param_name,old_value,new_value
2025-12-20T19:26:42.046380,init,,0,0,learning_rate,,0.00022021571957149338
2025-12-20T19:26:42.046380,init,,0,0,gamma,,0.9589094233931479
2025-12-20T19:26:42.046380,init,,0,0,batch_size,,52
2025-12-20T19:26:42.046380,init,,0,0,alpha,,0.6469926038510867
2025-12-20T19:26:42.046380,init,,0,0,sigma,,0.3446612641953124
2025-12-20T19:26:42.046380,init,,0,0,target_update_freq,,3404
2025-12-20T19:26:42.046380,init,,0,0,beta_start,,0.5164916560792168
2025-12-20T19:26:42.046380,init,,0,0,input_channels,,4
2025-12-20T19:26:42.046380,init,,0,0,num_actions,,6
2025-12-20T19:26:42.046380,init,,0,0,num_atoms,,51
2025-12-20T19:26:42.046380,init,,0,0,v_min,,-10.0
2025-12-20T19:26:42.046380,init,,0,0,v_max,,10.0
2025-12-20T19:26:42.046380,init,,0,0,n_step,,3
2025-12-20T19:37:59.014256,exploit,3,80,20254,learning_rate,0.00022021571957149338,0.0006157343657751557
2025-12-20T19:37:59.014256,exploit,3,80,20254,gamma,0.9589094233931479,0.95683519917195
2025-12-20T19:37:59.014256,exploit,3,80,20254,batch_size,52,123
2025-12-20T19:37:59.014256,exploit,3,80,20254,alpha,0.6469926038510867,0.7895022075365837
2025-12-20T19:37:59.014256,exploit,3,80,20254,sigma,0.3446612641953124,0.1931085361721217
2025-12-20T19:37:59.014256,exploit,3,80,20254,target_update_freq,3404,3234
2025-12-20T19:37:59.014256,exploit,3,80,20254,beta_start,0.5164916560792168,0.6473544037332349
2025-12-20T19:37:59.039232,explore,,80,20254,alpha,0.7895022075365837,0.5380284992106732
2025-12-20T19:43:40.992250,exploit,0,120,29482,learning_rate,0.0006157343657751557,0.00046465640304620853
2025-12-20T19:43:40.992250,exploit,0,120,29482,gamma,0.95683519917195,0.9663517219458121
2025-12-20T19:43:40.992250,exploit,0,120,29482,batch_size,123,55
2025-12-20T19:43:40.992250,exploit,0,120,29482,alpha,0.5380284992106732,0.6603553891795412
2025-12-20T19:43:40.992250,exploit,0,120,29482,sigma,0.1931085361721217,0.3042989210310263
2025-12-20T19:43:40.992250,exploit,0,120,29482,target_update_freq,3234,2891
2025-12-20T19:43:40.992250,exploit,0,120,29482,beta_start,0.6473544037332349,0.7329770563201687
2025-12-20T20:09:36.731128,exploit,1,280,67089,target_update_freq,2891,3482
2025-12-20T20:09:36.750912,explore,,280,67089,gamma,0.9663517219458121,0.9727212218420591
2025-12-20T20:09:36.750912,explore,,280,67089,sigma,0.3042989210310263,0.4897579230664666
2025-12-20T20:21:40.258711,exploit,0,360,85168,learning_rate,0.00046465640304620853,0.0001515617652323075
2025-12-20T20:21:40.258711,exploit,0,360,85168,gamma,0.9727212218420591,0.9581445561635533
2025-12-20T20:21:40.258711,exploit,0,360,85168,batch_size,55,102
2025-12-20T20:21:40.258711,exploit,0,360,85168,alpha,0.6603553891795412,0.433642722445999
2025-12-20T20:21:40.258711,exploit,0,360,85168,sigma,0.4897579230664666,0.3042989210310263
2025-12-20T20:21:40.258711,exploit,0,360,85168,target_update_freq,3482,3493
2025-12-20T20:21:40.276021,explore,,360,85168,alpha,0.433642722445999,0.5509143860968291
2025-12-20T20:21:40.276021,explore,,360,85168,sigma,0.3042989210310263,0.4473204428142348
2025-12-20T20:21:40.276021,explore,,360,85168,target_update_freq,3493,1776
2025-12-20T20:34:30.138353,exploit,1,440,103190,alpha,0.5509143860968291,0.433642722445999
