timestamp,episode,total_steps,episode_return,episode_length,mean_return_10,mean_return_100,avg_loss,buffer_size
2025-12-20T19:27:44.925521,10,357,3.0,47,2.0,2.0,0.8429488127048199,337
2025-12-20T19:29:00.806015,20,880,6.0,97,4.8,3.4,1.6794084081282983,840
2025-12-20T19:30:13.604272,30,1516,6.0,142,4.6,3.8,2.4400559801321764,1456
2025-12-20T19:31:40.262005,40,2045,6.0,45,5.0,4.1,0.8332207844807551,1965
2025-12-20T19:33:38.246674,50,2743,1.0,20,5.3,4.34,0.35464991056002104,2643
2025-12-20T19:34:47.426920,60,3220,0.0,23,2.8,4.083333333333333,0.4148663098995502,3100
2025-12-20T19:36:08.223464,70,3915,6.0,123,6.2,4.385714285714286,2.1487411581552944,3775
2025-12-20T19:37:38.756702,80,4378,9.0,86,3.8,4.3125,1.4764464176618135,4218
2025-12-20T19:39:54.247644,90,4962,17.0,153,6.6,4.566666666666666,0.9468060809422315,4332
2025-12-20T19:41:09.113468,100,5465,7.0,53,6.6,4.77,0.30321506949944227,4815
2025-12-20T19:42:15.074396,110,5904,3.0,14,6.5,5.22,0.08758278784713125,5234
2025-12-20T19:43:27.461353,120,6268,9.0,60,5.1,5.25,0.37125247571526504,5578
2025-12-20T19:45:33.941187,130,6748,5.0,27,5.6,5.35,0.37993322285738856,5483
2025-12-20T19:46:37.914420,140,7295,12.0,108,6.6,5.51,1.712876237522472,6010
2025-12-20T19:48:01.835069,150,7780,4.0,38,7.3,5.71,0.5436129266565496,6475
2025-12-20T19:49:48.180994,160,8185,9.0,44,5.5,5.98,0.6966915173964067,6860
2025-12-20T19:51:31.902834,170,8698,8.0,81,6.4,6.0,1.3408385016701438,7353
2025-12-20T19:52:51.554137,180,9162,5.0,23,5.9,6.21,0.4010581536726518,7797
2025-12-20T19:54:28.763068,190,9546,4.0,21,5.2,6.07,0.30768814953890716,8161
2025-12-20T19:56:47.344875,200,9913,3.0,52,5.0,5.91,0.8073427113619718,8508
2025-12-20T19:59:18.885962,210,10402,14.0,89,6.5,5.91,1.394661049409346,8977
2025-12-20T20:00:16.969163,220,10861,8.0,66,5.5,5.95,0.9595516551624644,9416
2025-12-20T20:01:41.880247,230,11346,5.0,31,7.1,6.1,0.4979768146168102,9881
2025-12-20T20:03:16.729220,240,11775,3.0,18,5.9,6.03,0.2610800092870539,10290
2025-12-20T20:04:57.665751,250,12242,12.0,81,6.9,5.99,1.194987951625477,10737
2025-12-20T20:06:17.722906,260,12671,12.0,96,5.6,6.0,1.5253316229039973,11146
2025-12-20T20:07:46.585378,270,13136,2.0,38,5.6,5.92,0.566584027897228,11591
2025-12-20T20:09:27.040992,280,13713,5.0,26,7.0,6.03,0.4874760541048917,12148
2025-12-20T20:10:59.227215,290,14148,6.0,42,5.6,6.07,0.6227183038538152,12292
2025-12-20T20:12:07.032799,300,14519,4.0,42,4.5,6.02,0.5500212105837735,12643
2025-12-20T20:13:28.062449,310,15074,10.0,82,7.4,6.11,1.2482551271265203,13178
2025-12-20T20:15:13.952157,320,15744,11.0,66,8.9,6.45,1.014467716217041,13828
