timestamp,episode,total_steps,episode_return,episode_length,mean_return_10,mean_return_100,avg_loss,buffer_size
2025-12-20T23:46:28.394451,1440,66291,3.0,19,10.5,8.12,0.07831689423205805,63662
2025-12-20T23:48:35.020509,1450,66777,1.0,24,7.8,8.22,0.11178721399868236,64128
2025-12-20T23:50:17.526135,1460,67313,19.0,96,9.9,8.39,0.4122696922105901,64644
2025-12-20T23:52:27.036350,1470,67821,12.0,54,8.0,8.37,0.2397119496382919,65132
2025-12-20T23:55:03.942318,1480,68481,3.0,73,9.4,8.61,0.2949863590446173,65772
2025-12-20T23:57:18.869207,1490,69073,2.0,34,7.6,8.66,0.15309767629586013,66344
2025-12-20T23:58:45.235467,1500,69526,1.0,28,7.9,8.77,0.12759273659949208,66777
2025-12-21T00:00:18.544421,1510,70235,24.0,97,12.1,9.08,0.40222516714357864,67466
2025-12-21T00:03:04.397264,1520,70792,6.0,41,7.7,8.99,0.17488986954969518,68003
2025-12-21T00:05:03.201373,1530,71303,10.0,43,7.4,8.83,0.17104101531645832,68494
2025-12-21T00:06:31.307053,1540,71707,4.0,23,6.0,8.38,0.08393692561224395,68878
2025-12-21T00:07:51.294505,1550,72151,4.0,40,7.4,8.34,0.14805508711758783,69302
2025-12-21T00:10:31.104715,1560,72864,14.0,66,10.1,8.36,0.2613093934807123,69995
2025-12-21T00:13:05.743576,1570,73440,10.0,80,8.5,8.41,0.4561139004571097,71910
2025-12-21T00:14:33.400275,1580,74088,25.0,110,11.1,8.58,0.5496222426493963,72538
2025-12-21T00:16:26.016385,1590,74656,3.0,39,8.0,8.62,0.18235187445368087,73086
2025-12-21T00:18:24.625725,1600,75202,0.0,39,9.1,8.74,0.14900328928516024,73612
2025-12-21T00:20:47.739170,1610,75775,10.0,45,7.9,8.32,0.23197218917665027,74165
2025-12-21T00:22:17.062979,1620,76257,11.0,74,7.1,8.26,0.3730268868662062,74627
2025-12-21T00:23:34.193256,1630,76795,7.0,31,8.7,8.39,0.15542005783035642,75145
2025-12-21T00:25:37.548272,1640,77386,10.0,87,8.7,8.66,0.41082373403367545,75716
2025-12-21T00:27:56.275810,1650,77982,12.0,80,9.5,8.87,0.3865875942366464,76327
2025-12-21T00:30:11.878302,1660,78493,3.0,30,8.2,8.68,0.13184672310238793,76818
2025-12-21T00:31:24.472274,1670,78888,8.0,38,6.6,8.49,0.17480732784384773,77193
2025-12-21T00:34:18.342409,1680,79533,5.0,39,9.9,8.37,0.19021516399724142,77818
2025-12-21T00:36:37.334676,1690,80059,16.0,73,9.0,8.47,0.33438430584612344,77942
2025-12-21T00:37:55.234996,1700,80616,14.0,98,8.7,8.43,0.4770938597974323,78479
2025-12-21T00:39:17.819404,1710,81135,0.0,15,7.4,8.38,0.08522310569172814,78978
2025-12-21T00:42:02.735253,1720,81606,13.0,54,8.1,8.48,0.26436592638492584,79429
2025-12-21T00:44:33.751634,1730,82147,1.0,19,7.6,8.37,0.08153936976478213,79950
2025-12-21T00:45:59.458994,1740,82624,22.0,87,8.3,8.33,0.4132336729339191,80407
2025-12-21T00:47:39.337836,1750,83282,3.0,18,9.3,8.31,0.08462405204772949,81045
2025-12-21T00:50:39.282933,1760,83692,2.0,20,7.3,8.22,0.06684116593429021,81435
2025-12-21T00:53:18.329745,1770,84298,5.0,31,9.4,8.5,0.16599900310947782,82021
2025-12-21T00:54:43.909354,1780,84714,6.0,33,8.0,8.31,0.18810388445854187,82417
2025-12-21T00:56:02.512832,1790,85256,8.0,44,8.7,8.28,0.20802029541560582,82939
2025-12-21T00:58:30.872627,1800,85771,4.0,36,7.3,8.14,0.15616474619933537,83434
2025-12-21T01:01:30.319781,1810,86287,15.0,96,8.1,8.21,0.4668310958714712,83930
2025-12-21T01:02:42.845135,1820,86734,0.0,16,7.3,8.13,0.09327898422876994,84357
2025-12-21T01:04:21.321677,1830,87512,31.0,195,12.6,8.63,1.0043016026417415,85115
2025-12-21T01:06:55.641123,1840,88080,14.0,75,7.9,8.59,0.3765921684957686,85663
2025-12-21T01:09:12.873899,1850,88749,5.0,78,9.8,8.64,0.328101947194054,86312
2025-12-21T01:10:40.034909,1860,89406,12.0,114,9.5,8.86,0.4935750968399502,86949
2025-12-21T01:12:24.521089,1870,90100,17.0,89,10.8,9.0,0.47542527672790347,87623
2025-12-21T01:15:11.111820,1880,90672,3.0,69,7.9,8.99,0.3089458516665867,88175
2025-12-21T01:18:08.090802,1890,91291,22.0,103,10.4,9.16,0.47346238472632,89198
2025-12-21T01:19:28.389460,1900,91832,12.0,88,7.8,9.21,0.40052077103228795,89719
2025-12-21T01:21:18.820506,1910,92397,3.0,39,7.9,9.19,0.178301948876608,90264
2025-12-21T01:24:10.004884,1920,93113,2.0,41,12.1,9.67,0.18758520554928554,90960
2025-12-21T01:26:30.779164,1930,93900,9.0,81,10.3,9.44,0.38045045023872737,91727
2025-12-21T01:28:33.335778,1940,94500,1.0,18,9.8,9.63,0.0628537784020106,92307
2025-12-21T01:30:16.387279,1950,95105,14.0,48,11.0,9.75,0.19709300143378122,92892
2025-12-21T01:32:59.048747,1960,95790,11.0,63,10.7,9.87,0.3177455837527911,93557
2025-12-21T01:35:19.489581,1970,96206,2.0,14,6.5,9.44,0.060145496612503416,93953
2025-12-21T01:36:54.091285,1980,96833,3.0,37,9.4,9.59,0.12704853926386153,94560
2025-12-21T01:38:27.669209,1990,97396,13.0,68,8.7,9.42,0.31449509660402936,95103
2025-12-21T01:40:47.776327,2000,97895,0.0,24,8.3,9.47,0.07985433297497886,95582
2025-12-21T01:43:37.440579,2010,98518,9.0,80,9.6,9.64,0.35223127333890825,96185
2025-12-21T01:45:37.279277,2020,99249,7.0,53,11.5,9.58,0.22172456483046213,96896
2025-12-21T01:48:19.797448,2030,99877,26.0,100,11.0,9.65,0.5172055235930851,97504
2025-12-21T01:52:06.059127,2040,100553,11.0,71,9.3,9.6,0.29872996431021465,98160
2025-12-21T01:55:08.150351,2050,101292,16.0,81,11.3,9.63,0.2978224374708675,99000
2025-12-21T01:56:33.033369,2060,102035,13.0,111,10.9,9.65,0.4759431300418718,99723
2025-12-21T01:57:57.418960,2070,102790,20.0,94,11.6,10.16,0.42865230781691416,100000
2025-12-21T02:00:18.001437,2080,103310,1.0,21,7.5,9.97,0.08226850628852844,100000
2025-12-21T02:02:49.971817,2090,103881,3.0,50,9.0,10.0,0.2072325022447677,100000
2025-12-21T02:06:02.893031,2100,104524,14.0,52,10.5,10.22,0.21979778082597823,100000
2025-12-21T02:08:29.267019,2110,105180,5.0,36,9.9,10.25,0.16564915435654776,100000
2025-12-21T02:10:49.382761,2120,105788,3.0,31,9.8,10.08,0.1449446649778457,100000
2025-12-21T02:13:27.515168,2130,106423,6.0,52,9.1,9.89,0.2574259482678913,100000
2025-12-21T02:15:33.032726,2140,106855,1.0,19,7.1,9.67,0.07981071443784804,100000
2025-12-21T02:17:34.675680,2150,107563,0.0,42,11.4,9.68,0.1684371374902271,100000
2025-12-21T02:20:35.058761,2160,108246,5.0,51,10.0,9.59,0.17526341548987798,100000
2025-12-21T02:22:27.041574,2170,108758,2.0,44,6.6,9.09,0.22581331786655245,100000
2025-12-21T02:24:02.275816,2180,109364,7.0,59,9.0,9.24,0.2723597068162191,100000
2025-12-21T02:25:37.797959,2190,109911,16.0,73,9.5,9.29,0.3688992496047701,100000
2025-12-21T02:28:02.503414,2200,110456,1.0,24,8.7,9.11,0.12179945196424212,100000
2025-12-21T02:31:11.685871,2210,111219,0.0,13,11.9,9.31,0.06872410149801345,100000
2025-12-21T02:33:05.056733,2220,111792,20.0,105,9.6,9.29,0.44040071183726903,100000
2025-12-21T02:34:49.522463,2230,112346,1.0,15,7.6,9.14,0.058605567330405825,100000
2025-12-21T02:38:03.808363,2240,112901,7.0,59,9.2,9.35,0.26411613254320054,100000
2025-12-21T02:41:09.819564,2250,113420,8.0,44,9.0,9.11,0.1713380604272797,100000
2025-12-21T02:44:39.859428,2260,114078,2.0,53,11.5,9.26,0.23727003094695864,100000
2025-12-21T02:46:45.663325,2270,114664,2.0,41,8.8,9.48,0.17190198529334294,100000
2025-12-21T02:50:28.017175,2280,115372,22.0,138,10.7,9.65,0.6230956798508054,100000
2025-12-21T02:53:51.718328,2290,116097,29.0,114,11.9,9.89,0.4559109629619689,100000
2025-12-21T02:56:02.346766,2300,116954,26.0,179,12.0,10.22,0.7818751835397312,100000
2025-12-21T02:58:11.289179,2310,117609,8.0,87,9.7,10.0,0.36625816247292925,100000
2025-12-21T03:01:39.920687,2320,118158,0.0,22,8.2,9.86,0.09657399285407293,100000
2025-12-21T03:04:31.048144,2330,118694,1.0,15,8.1,9.91,0.06021940850076221,100000
2025-12-21T03:06:08.247106,2340,119397,3.0,37,10.4,10.03,0.21180286010106406,100000
2025-12-21T03:07:43.089966,2350,120028,24.0,106,10.9,10.22,0.46923094615340233,100000
2025-12-21T03:11:45.757561,2360,120610,5.0,53,8.6,9.93,0.2683880783262707,100000
2025-12-21T03:15:41.903954,2370,121248,23.0,118,10.2,10.07,0.335058730840683,100000
2025-12-21T03:17:39.342856,2380,121899,1.0,29,9.3,9.93,0.07834646999835967,100000
2025-12-21T03:19:24.557591,2390,122412,1.0,39,8.1,9.55,0.11158720205227533,100000
2025-12-21T03:21:53.580322,2400,122909,23.0,98,8.5,9.2,0.25997106979290646,100000
2025-12-21T03:24:51.532311,2410,123503,2.0,32,7.8,9.01,0.08237508833408355,100000
2025-12-21T03:27:00.047924,2420,124044,8.0,37,7.9,8.98,0.09785920331875483,100000
2025-12-21T03:28:59.357823,2430,124651,8.0,63,9.4,9.11,0.15888128926356634,100000
2025-12-21T03:32:59.855190,2440,125077,4.0,44,6.4,8.71,0.1274447997411092,100000
2025-12-21T03:35:20.553468,2450,125666,4.0,36,8.6,8.48,0.07579483762383461,100000
2025-12-21T03:37:01.773211,2460,126049,5.0,58,5.6,8.18,0.14217920390268166,100000
2025-12-21T03:38:53.403702,2470,126654,20.0,95,10.5,8.21,0.23146640931566556,100000
2025-12-21T03:43:17.000620,2480,127249,0.0,26,9.9,8.27,0.07575003206729888,100000
2025-12-21T03:45:48.862380,2490,127898,8.0,32,10.1,8.47,0.06726115370790163,100000
2025-12-21T03:47:59.346947,2500,128439,0.0,18,9.5,8.57,0.060624348123868306,100000
2025-12-21T03:49:22.402392,2510,128893,5.0,85,7.2,8.51,0.18478277524312336,100000
2025-12-21T03:53:37.729262,2520,129702,29.0,179,12.0,8.92,0.49840968400239943,100000
2025-12-21T03:56:23.835601,2530,130155,4.0,43,7.5,8.73,0.11746656199296315,100000
2025-12-21T03:58:29.212765,2540,130862,6.0,63,11.1,9.2,0.13344142337640127,100000
2025-12-21T04:01:01.628663,2550,131525,0.0,33,9.5,9.29,0.07567386676867803,100000
2025-12-21T04:03:33.502403,2560,132189,21.0,104,10.4,9.77,0.2739831286172072,100000
2025-12-21T04:06:22.628241,2570,132677,5.0,36,9.0,9.62,0.147129577540216,100000
2025-12-21T04:08:11.622872,2580,133328,31.0,151,11.4,9.77,0.67729980746905,100000
2025-12-21T04:09:46.336700,2590,133913,1.0,33,9.5,9.71,0.1583908512478783,100000
2025-12-21T04:13:14.565577,2600,134534,1.0,15,10.9,9.85,0.0863207167103177,100000
2025-12-21T04:16:49.837034,2610,135092,4.0,21,10.4,10.17,0.08144990177381606,100000
2025-12-21T04:19:28.442735,2620,135751,2.0,43,10.1,9.98,0.16719652925218856,100000
2025-12-21T04:21:23.981250,2630,136345,10.0,38,10.0,10.23,0.1821708863689786,100000
2025-12-21T04:25:45.217211,2640,136915,9.0,98,8.7,9.99,0.42977405729747953,100000
2025-12-21T04:30:08.985935,2650,137535,27.0,128,9.5,9.99,0.5419983230121843,100000
2025-12-21T04:32:19.099412,2660,138234,20.0,113,11.6,10.11,0.4125679495570424,100000
2025-12-21T04:34:07.527727,2670,138815,0.0,20,8.1,10.02,0.06685507428515089,100000
2025-12-21T04:38:23.988479,2680,139430,7.0,73,9.8,9.86,0.23067204670591668,100000
2025-12-21T04:41:24.441754,2690,140003,15.0,64,9.7,9.88,0.22690962042127336,100000
2025-12-21T04:43:33.106822,2700,140699,13.0,117,10.3,9.82,0.43352959018487197,100000
2025-12-21T04:45:56.082634,2710,141400,12.0,78,9.7,9.75,0.27009928160971336,100000
2025-12-21T04:49:42.124285,2720,141867,19.0,77,8.5,9.59,0.26815296169165725,100000
2025-12-21T04:53:15.363449,2730,142451,6.0,82,8.9,9.48,0.4732179365613881,100000
2025-12-21T04:55:32.345816,2740,143097,21.0,113,10.5,9.66,0.49158331839477315,100000
2025-12-21T04:57:14.965338,2750,143769,1.0,17,9.8,9.69,0.12339067809722003,100000
2025-12-21T05:00:52.289424,2760,144320,4.0,45,8.8,9.41,0.290597561527701,100000
2025-12-21T05:04:51.251003,2770,144958,7.0,47,9.6,9.56,0.1618075377338535,100000
2025-12-21T05:07:16.724427,2780,145724,1.0,27,10.2,9.6,0.121788658283569,100000
2025-12-21T05:09:41.711088,2790,146271,3.0,26,9.1,9.54,0.1354271717123933,100000
2025-12-21T05:13:48.702490,2800,146912,2.0,22,8.7,9.38,0.1014437164579119,100000
2025-12-21T05:17:12.057806,2810,147618,16.0,132,10.4,9.45,0.47163780704959407,100000
2025-12-21T05:19:03.887324,2820,148255,16.0,62,10.1,9.61,0.22003368099967202,100000
2025-12-21T05:20:56.285963,2830,148816,9.0,57,8.0,9.52,0.20276977531202547,100000
2025-12-21T05:23:47.356484,2840,149462,17.0,80,10.6,9.53,0.2987155043161832,100000
2025-12-21T05:26:27.260481,2850,150171,16.0,62,11.2,9.67,0.19746402364510757,100000
2025-12-21T05:28:12.745573,2860,150686,4.0,22,7.3,9.52,0.05552626049125588,100000
2025-12-21T05:30:27.765514,2870,151268,2.0,23,8.3,9.39,0.08923349537692227,100000
2025-12-21T05:34:49.272442,2880,151891,12.0,100,10.0,9.37,0.318858184329756,100000
2025-12-21T05:38:04.831540,2890,152402,16.0,75,8.1,9.27,0.2635577684575385,100000
2025-12-21T05:40:04.333654,2900,152917,5.0,23,8.2,9.22,0.06288738728879573,100000
2025-12-21T05:41:36.094869,2910,153506,10.0,109,8.4,9.02,0.3875753260575808,100000
2025-12-21T05:45:43.829017,2920,154117,20.0,99,10.8,9.09,0.31702393948376834,100000
