timestamp,change_type,source_member,episode,total_steps,param_name,old_value,new_value
2025-12-26T22:21:37.336795,init,,0,0,learning_rate,,0.0002350319570632749
2025-12-26T22:21:37.336795,init,,0,0,gamma,,0.9933337490252788
2025-12-26T22:21:37.336795,init,,0,0,batch_size,,55
2025-12-26T22:21:37.336795,init,,0,0,alpha,,0.6301776945897706
2025-12-26T22:21:37.336795,init,,0,0,sigma,,0.36410289475677504
2025-12-26T22:21:37.336795,init,,0,0,target_update_freq,,16583
2025-12-26T22:21:37.336795,init,,0,0,beta_start,,0.4
2025-12-26T22:21:37.336795,init,,0,0,input_channels,,4
2025-12-26T22:21:37.336795,init,,0,0,num_actions,,6
2025-12-26T22:21:37.336795,init,,0,0,num_atoms,,51
2025-12-26T22:21:37.336795,init,,0,0,v_min,,-10.0
2025-12-26T22:21:37.336795,init,,0,0,v_max,,10.0
2025-12-26T22:21:37.336795,init,,0,0,n_step,,3
2025-12-26T23:16:24.501320,explore,,3000,0,batch_size,55,64
2025-12-26T23:16:24.501320,explore,,3000,0,alpha,0.6301776945897706,0.5701253862418362
2025-12-26T23:16:24.501320,explore,,3000,0,sigma,0.36410289475677504,0.36964462428875516
2025-12-26T23:39:51.028594,exploit,3,4000,0,batch_size,64,55
2025-12-26T23:39:51.028594,exploit,3,4000,0,alpha,0.5701253862418362,0.6301776945897706
2025-12-26T23:39:51.028594,exploit,3,4000,0,sigma,0.36964462428875516,0.36410289475677504
2025-12-26T23:39:51.059401,explore,,4000,0,gamma,0.9933337490252788,0.993866916815753
2025-12-26T23:39:51.059401,explore,,4000,0,sigma,0.36410289475677504,0.4546451554059838
2025-12-27T00:03:43.619723,exploit,1,5000,0,learning_rate,0.0002350319570632749,0.00019352465823520762
2025-12-27T00:03:43.619723,exploit,1,5000,0,gamma,0.993866916815753,0.9994976359210351
2025-12-27T00:03:43.619723,exploit,1,5000,0,batch_size,55,39
2025-12-27T00:03:43.619723,exploit,1,5000,0,alpha,0.6301776945897706,0.6197316968394073
2025-12-27T00:03:43.619723,exploit,1,5000,0,sigma,0.4546451554059838,0.3890046601106091
2025-12-27T00:03:43.619723,exploit,1,5000,0,target_update_freq,16583,6466
2025-12-27T00:03:43.648442,explore,,5000,0,gamma,0.9994976359210351,0.999652771672961
2025-12-27T00:03:43.648442,explore,,5000,0,batch_size,39,50
2025-12-27T00:30:48.011980,exploit,3,6000,0,gamma,0.999652771672961,0.9934759347017058
2025-12-27T00:30:48.011980,exploit,3,6000,0,batch_size,50,39
2025-12-27T00:30:48.041143,explore,,6000,0,gamma,0.9934759347017058,0.996509881207168
2025-12-27T01:27:54.289575,exploit,0,8000,0,gamma,0.996509881207168,0.9994976359210351
2025-12-27T01:55:55.702003,explore,,9000,0,gamma,0.9994976359210351,0.9965144096881977
2025-12-27T04:55:06.118939,exploit,0,15000,0,learning_rate,0.00019352465823520762,7.159589419093668e-05
2025-12-27T04:55:06.118939,exploit,0,15000,0,gamma,0.9965144096881977,0.9961748486259614
2025-12-27T04:55:06.118939,exploit,0,15000,0,target_update_freq,6466,17785
2025-12-27T05:26:36.277151,exploit,1,16000,0,learning_rate,7.159589419093668e-05,0.00019352465823520762
2025-12-27T05:26:36.277151,exploit,1,16000,0,gamma,0.9961748486259614,0.9965144096881977
2025-12-27T05:26:36.277151,exploit,1,16000,0,batch_size,39,54
2025-12-27T05:26:36.277151,exploit,1,16000,0,sigma,0.3890046601106091,0.3641563893443895
2025-12-27T05:26:36.277151,exploit,1,16000,0,target_update_freq,17785,18334
2025-12-27T05:26:36.308910,explore,,16000,0,sigma,0.3641563893443895,0.41417014791256584
2025-12-27T05:58:08.906022,exploit,0,17000,0,learning_rate,0.00019352465823520762,7.159589419093668e-05
2025-12-27T05:58:08.906022,exploit,0,17000,0,gamma,0.9965144096881977,0.9961748486259614
2025-12-27T05:58:08.906022,exploit,0,17000,0,batch_size,54,39
2025-12-27T05:58:08.906022,exploit,0,17000,0,sigma,0.41417014791256584,0.3890046601106091
2025-12-27T05:58:08.906022,exploit,0,17000,0,target_update_freq,18334,17785
2025-12-27T05:58:09.000645,explore,,17000,0,learning_rate,7.159589419093668e-05,0.00017711345768700552
2025-12-27T05:58:09.000645,explore,,17000,0,target_update_freq,17785,8328
2025-12-27T06:30:09.261566,exploit,1,18000,0,learning_rate,0.00017711345768700552,2.643747699195733e-05
2025-12-27T06:30:09.261566,exploit,1,18000,0,target_update_freq,8328,7501
2025-12-27T07:03:32.622327,exploit,0,19000,0,learning_rate,2.643747699195733e-05,7.159589419093668e-05
2025-12-27T07:03:32.622327,exploit,0,19000,0,target_update_freq,7501,17785
2025-12-27T07:03:32.649737,explore,,19000,0,target_update_freq,17785,10295
2025-12-27T08:11:08.549109,exploit,0,21000,0,batch_size,39,52
2025-12-27T08:11:08.577510,explore,,21000,0,sigma,0.3890046601106091,0.4783096430241148
2025-12-27T08:46:38.831898,exploit,0,22000,0,sigma,0.4783096430241148,0.3890046601106091
2025-12-27T09:22:51.869686,explore,,23000,0,batch_size,52,57
2025-12-27T11:14:20.584079,exploit,1,26000,0,learning_rate,7.159589419093668e-05,2.643747699195733e-05
2025-12-27T11:14:20.584079,exploit,1,26000,0,batch_size,57,39
2025-12-27T11:14:20.584079,exploit,1,26000,0,target_update_freq,10295,7501
2025-12-27T11:51:16.395839,explore,,27000,0,alpha,0.6197316968394073,0.6032679637676653
2025-12-27T12:30:01.082835,exploit,3,28000,0,batch_size,39,38
2025-12-27T12:30:01.082835,exploit,3,28000,0,alpha,0.6032679637676653,0.6197316968394073
2025-12-27T12:30:01.082835,exploit,3,28000,0,sigma,0.3890046601106091,0.5194671540144363
2025-12-27T12:30:01.110495,explore,,28000,0,batch_size,38,35
2025-12-27T13:09:31.220409,exploit,3,29000,0,batch_size,35,38
2025-12-27T13:09:31.248356,explore,,29000,0,learning_rate,2.643747699195733e-05,0.0004393891672499874
2025-12-27T13:09:31.248356,explore,,29000,0,batch_size,38,39
2025-12-27T13:09:31.248356,explore,,29000,0,alpha,0.6197316968394073,0.6965128401170855
2025-12-27T13:46:46.835174,exploit,3,30000,0,learning_rate,0.0004393891672499874,2.643747699195733e-05
2025-12-27T13:46:46.835174,exploit,3,30000,0,batch_size,39,38
2025-12-27T13:46:46.835174,exploit,3,30000,0,alpha,0.6965128401170855,0.6197316968394073
2025-12-27T13:46:46.866980,explore,,30000,0,gamma,0.9961748486259614,0.9991625825968895
2025-12-27T15:09:17.572499,exploit,1,32000,0,gamma,0.9991625825968895,0.9961748486259614
2025-12-27T15:09:17.572499,exploit,1,32000,0,batch_size,38,58
2025-12-27T15:09:17.599810,explore,,32000,0,batch_size,58,57
2025-12-27T18:00:05.694630,exploit,0,36000,0,batch_size,57,38
2025-12-27T18:00:05.694630,exploit,0,36000,0,alpha,0.6197316968394073,0.5282099380499681
2025-12-27T18:00:05.723645,explore,,36000,0,sigma,0.5194671540144363,0.5204457803030863
2025-12-27T19:25:57.192053,exploit,0,38000,0,sigma,0.5204457803030863,0.5194671540144363
2025-12-27T19:25:57.221397,explore,,38000,0,batch_size,38,44
2025-12-27T22:28:55.853920,explore,,42000,0,sigma,0.5194671540144363,0.5883892016800245
2025-12-28T00:06:20.230653,exploit,0,44000,0,sigma,0.5883892016800245,0.5194671540144363
2025-12-28T00:56:43.706565,exploit,3,45000,0,gamma,0.9961748486259614,0.9963084457578558
2025-12-28T00:56:43.706565,exploit,3,45000,0,batch_size,44,36
2025-12-28T00:56:43.706565,exploit,3,45000,0,sigma,0.5194671540144363,0.3880709879408082
2025-12-28T00:56:43.706565,exploit,3,45000,0,target_update_freq,7501,12177
2025-12-28T00:56:43.734369,explore,,45000,0,target_update_freq,12177,14846
2025-12-28T01:45:10.560813,exploit,3,46000,0,learning_rate,2.643747699195733e-05,0.00045587111616226075
2025-12-28T01:45:10.560813,exploit,3,46000,0,gamma,0.9963084457578558,0.9961748486259614
2025-12-28T01:45:10.560813,exploit,3,46000,0,sigma,0.3880709879408082,0.4008883640443677
2025-12-28T01:45:10.560813,exploit,3,46000,0,target_update_freq,14846,12177
2025-12-28T01:45:10.595793,explore,,46000,0,gamma,0.9961748486259614,0.9989442423580187
2025-12-28T02:27:28.918086,exploit,0,47000,0,learning_rate,0.00045587111616226075,2.643747699195733e-05
