timestamp,episode,total_steps,episode_return,episode_length,mean_return_10,mean_return_100,avg_loss,buffer_size
2025-12-20T19:27:47.449236,10,469,6.0,45,3.4,3.4,1.2087956526700188,449
2025-12-20T19:29:05.460260,20,1082,6.0,99,4.8,4.1,2.677959414089427,1042
2025-12-20T19:30:16.685971,30,1488,0.0,40,3.0,3.7333333333333334,1.1321851015090942,1428
2025-12-20T19:32:09.661782,40,2019,6.0,46,4.6,3.95,1.1995257279452156,1939
2025-12-20T19:33:41.041248,50,2524,11.0,38,5.3,4.22,0.6586256113919344,2259
2025-12-20T19:34:51.076428,60,3152,6.0,69,7.0,4.683333333333334,1.1264168262481689,2867
2025-12-20T19:36:10.996860,70,3675,8.0,78,5.6,4.814285714285714,1.1719294287941673,3370
2025-12-20T19:38:23.311795,80,4274,7.0,61,7.0,5.0875,0.8954775896939364,3949
2025-12-20T19:39:56.825775,90,4751,10.0,72,5.1,5.088888888888889,1.1520598541606557,4406
2025-12-20T19:41:12.576883,100,5324,8.0,45,7.6,5.34,0.6890030254017223,4959
2025-12-20T19:42:17.365650,110,5768,4.0,22,5.1,5.51,0.4012024836106734,5383
2025-12-20T19:43:54.590894,120,6246,8.0,33,6.7,5.7,0.5228720274838534,5841
2025-12-20T19:45:36.317272,130,6772,7.0,45,7.0,6.1,0.8268006214728723,6373
2025-12-20T19:46:39.567748,140,7165,4.0,26,4.3,6.07,0.41683059013806856,6746
2025-12-20T19:48:03.852930,150,7742,3.0,35,6.8,6.22,0.5322207395847027,7303
2025-12-20T19:50:14.590900,160,8267,4.0,32,7.6,6.28,0.5092260654156024,7808
2025-12-20T19:51:36.049250,170,8871,3.0,41,7.5,6.47,0.5978856044156211,8362
2025-12-20T19:52:53.860752,180,9393,6.0,32,6.4,6.41,0.5319430359772274,8864
2025-12-20T19:54:35.083922,190,10039,4.0,25,7.8,6.68,0.3479290349142892,9490
2025-12-20T19:57:26.773424,200,10460,2.0,18,5.4,6.46,0.29612863063812256,9891
2025-12-20T19:59:21.132072,210,10982,6.0,54,7.3,6.68,0.8880288167433306,9010
2025-12-20T20:00:18.781556,220,11440,2.0,32,6.0,6.61,0.4612159100445834,9448
2025-12-20T20:01:43.091616,230,11874,5.0,27,6.2,6.53,0.4615942564877597,9862
2025-12-20T20:03:33.229345,240,12305,4.0,19,6.1,6.71,0.32500700083645906,10273
2025-12-20T20:04:59.960471,250,12850,5.0,25,7.2,6.75,0.3764794046228582,10798
2025-12-20T20:06:20.868831,260,13285,4.0,25,5.8,6.57,0.4590711723674427,11213
2025-12-20T20:07:50.588137,270,13606,1.0,40,4.2,6.24,0.6448596260764382,11514
2025-12-20T20:09:46.100705,280,14065,5.0,22,5.6,6.16,0.31226268248124556,11953
2025-12-20T20:11:02.906677,290,14509,12.0,70,6.1,5.99,0.9876300551674583,12301
2025-12-20T20:12:09.499936,300,14802,5.0,25,4.3,5.88,0.43585883487354626,12574
2025-12-20T20:13:31.393436,310,15407,9.0,70,8.2,5.97,1.0109298315915194,13159
2025-12-20T20:15:37.496637,320,15857,16.0,119,6.6,6.03,1.771828410842202,13589
2025-12-20T20:17:27.378195,330,16372,1.0,18,6.8,6.09,0.3298251498829235,14084
2025-12-20T20:18:45.465501,340,16825,4.0,22,6.5,6.13,0.3831616401672363,14517
2025-12-20T20:19:49.917578,350,17254,5.0,56,6.4,6.05,0.8400788437236439,14926
2025-12-20T20:21:52.837567,360,17603,2.0,17,5.4,6.01,0.27622337991541085,15255
2025-12-20T20:23:35.511626,370,17985,1.0,17,4.8,6.07,0.2088711370121349,15705
2025-12-20T20:25:13.144503,380,18430,1.0,20,5.9,6.1,0.28414620486172765,16130
2025-12-20T20:26:15.691356,390,18889,7.0,39,6.1,6.1,0.5737226356159557,16569
2025-12-20T20:28:19.895381,400,19246,8.0,48,4.0,6.07,0.7561252940784801,16906
2025-12-20T20:29:54.590711,410,19760,13.0,70,6.5,5.9,1.0557209144939075,17400
2025-12-20T20:31:19.923295,420,20273,19.0,111,7.9,6.03,1.7036573800173673,17893
2025-12-20T20:32:36.347572,430,20672,0.0,14,5.0,5.85,0.22564366947520864,18272
2025-12-20T20:34:50.369123,440,21018,5.0,26,4.4,5.64,0.4105261889371005,18598
2025-12-20T20:36:18.256086,450,21554,2.0,19,7.5,5.75,0.30927212021567607,19114
2025-12-20T20:37:51.367430,460,21950,9.0,43,4.4,5.65,0.6073119987141002,19490
2025-12-20T20:39:05.324947,470,22367,10.0,69,5.6,5.73,0.9790884733200074,19887
2025-12-20T20:41:06.658049,480,22749,0.0,11,4.2,5.56,0.17309761914339933,20249
2025-12-20T20:42:57.575500,490,23298,18.0,128,8.4,5.79,0.9660837486678479,21251
2025-12-20T20:44:20.423243,500,23718,3.0,28,5.5,5.94,0.21186382630292108,21651
2025-12-20T20:45:43.795756,510,24241,31.0,157,8.3,6.12,1.1560490528742473,22154
2025-12-20T20:47:58.599951,520,24757,5.0,50,5.5,5.88,0.2909407288420434,22650
2025-12-20T20:51:44.215168,530,25225,6.0,38,6.5,6.03,0.28072716441808965,23023
2025-12-20T20:54:52.581113,540,25600,7.0,66,4.6,6.05,0.4990766504231621,23378
2025-12-20T20:56:50.906517,550,26025,0.0,14,5.7,5.87,0.11735732648886886,23783
2025-12-20T20:59:51.513910,560,26495,5.0,23,7.3,6.16,0.1483626178666657,24233
2025-12-20T21:01:48.685345,570,26924,5.0,58,4.9,6.09,0.4364307172158185,24642
2025-12-20T21:03:17.783018,580,27372,2.0,14,6.3,6.3,0.08965687190785128,25070
2025-12-20T21:04:40.729297,590,27685,7.0,56,3.9,5.85,0.4617927097806744,25363
2025-12-20T21:07:01.144302,600,28227,8.0,67,7.5,6.05,0.4811951073945737,25885
2025-12-20T21:08:48.170016,610,28871,15.0,102,7.1,5.93,0.8320729475395352,26509
2025-12-20T21:10:28.087451,620,29352,0.0,20,6.7,6.05,0.15236778119031122,26970
2025-12-20T21:11:48.065961,630,29693,5.0,37,4.0,5.8,0.29608406272588994,27291
2025-12-20T21:13:54.445580,640,30206,1.0,14,6.7,6.01,0.061997915015501136,27784
2025-12-20T21:15:55.751764,650,30635,7.0,39,4.6,5.9,0.44979989993107783,28495
2025-12-20T21:17:04.856536,660,31100,5.0,24,7.0,5.87,0.2549536739076887,28940
2025-12-20T21:18:40.109647,670,31671,20.0,180,6.5,6.03,1.8599276759407737,29491
2025-12-20T21:20:49.000531,680,32020,5.0,28,5.4,5.94,0.2514110679750319,29820
2025-12-20T21:22:42.663747,690,32457,9.0,90,5.4,6.09,0.8692736517299305,30237
2025-12-20T21:24:24.286313,700,32914,6.0,37,6.2,5.96,0.3833551499750707,30674
2025-12-20T21:25:37.489148,710,33403,5.0,22,6.5,5.9,0.23083688067151353,31143
2025-12-20T21:28:12.429158,720,33701,3.0,27,4.6,5.69,0.30784973850497954,31421
2025-12-20T21:30:05.923611,730,34287,13.0,90,8.3,6.12,0.9389129567455936,31987
2025-12-20T21:31:31.952416,740,34807,3.0,55,6.0,6.05,0.5573553543586236,32487
2025-12-20T21:32:56.469174,750,35381,5.0,45,7.6,6.35,0.4981567921576562,33041
2025-12-20T21:35:40.476999,760,35939,9.0,48,8.3,6.48,0.5155998003947271,33579
2025-12-20T21:37:15.170679,770,36360,9.0,36,5.6,6.39,0.37750754108676665,33980
2025-12-20T21:38:24.267457,780,36830,2.0,16,6.5,6.5,0.15351101330348424,34430
2025-12-20T21:39:51.659428,790,37345,1.0,38,5.6,6.52,0.3776463378559459,34925
2025-12-20T21:42:35.858191,800,37961,5.0,32,8.5,6.75,0.3215767764425897,35521
2025-12-20T21:44:04.027203,810,38549,6.0,113,6.7,6.77,1.2174656251808265,36089
2025-12-20T21:45:25.272285,820,39028,5.0,34,6.1,6.92,0.3739449018007749,36548
2025-12-20T21:46:40.394001,830,39474,2.0,15,5.3,6.62,0.1543236103924838,36974
2025-12-20T21:49:05.680457,840,40023,0.0,30,7.1,6.73,0.3144416886490661,37503
2025-12-20T22:00:12.515727,850,40396,2.0,15,3.6,6.33,0.18183510953729803,37856
2025-12-20T22:01:32.410202,860,40779,3.0,42,4.5,5.95,0.34416870172921715,38219
2025-12-20T22:03:14.747828,870,41133,6.0,37,4.5,5.84,0.4247732162475586,38553
2025-12-20T22:06:10.891780,880,41505,2.0,16,4.3,5.62,0.19583464907361314,38905
2025-12-20T22:08:12.990266,890,41816,8.0,45,3.7,5.43,0.4637957099196199,39196
2025-12-20T22:09:38.571207,900,42315,1.0,16,6.3,5.21,0.17879311450116045,39675
2025-12-20T22:11:16.026303,910,42850,6.0,45,7.1,5.25,0.5154461999992271,40190
2025-12-20T22:13:40.732524,920,43459,13.0,74,7.9,5.43,0.76721136446123,40779
2025-12-20T22:15:29.894380,930,43946,0.0,20,6.0,5.5,0.2059583276897282,41246
2025-12-20T22:17:00.609710,940,44388,14.0,104,6.3,5.42,0.9936633698351971,41668
2025-12-20T22:17:59.401572,950,44893,4.0,21,6.8,5.74,0.17192300573571936,42153
2025-12-20T22:19:51.186124,960,45179,1.0,16,4.1,5.7,0.12204689174503475,42419
2025-12-20T22:21:07.415355,970,45525,3.0,23,5.7,5.82,0.19012293722722437,41754
2025-12-20T22:22:31.357890,980,45883,6.0,56,5.4,5.93,0.5057784628558468,42092
2025-12-20T22:23:54.590388,990,46255,2.0,14,5.6,6.12,0.14190035981017274,42444
2025-12-20T22:25:39.441384,1000,46670,2.0,18,6.4,6.13,0.15719943851619572,42839
2025-12-20T22:27:18.446071,1010,47109,12.0,41,7.3,6.15,0.3300082791935314,43366
2025-12-20T22:28:50.065768,1020,47510,9.0,81,6.2,5.98,0.6582041576311186,43747
2025-12-20T22:30:07.213691,1030,47939,5.0,38,5.9,5.97,0.30416934056715533,44156
2025-12-20T22:31:52.832854,1040,48255,6.0,25,5.0,5.84,0.1638956271208726,44452
2025-12-20T22:33:10.031638,1050,48792,21.0,149,7.6,5.92,1.1664906987896213,44969
2025-12-20T22:34:39.128482,1060,49225,5.0,25,7.1,6.22,0.19590723669374144,45382
2025-12-20T22:35:52.486887,1070,49585,5.0,22,6.3,6.28,0.1995732830716418,45722
2025-12-20T22:37:54.104984,1080,50019,0.0,18,6.3,6.37,0.12902185049923984,46136
2025-12-20T22:39:59.856338,1090,50625,9.0,95,9.0,6.71,0.7825605048761739,46722
2025-12-20T22:42:07.632431,1100,50993,3.0,25,5.1,6.58,0.21305029423205885,47070
2025-12-20T22:43:38.080367,1110,51388,4.0,32,5.6,6.41,0.27859608538739095,47445
2025-12-20T22:45:19.744392,1120,51846,4.0,27,7.1,6.5,0.17833453803867488,47883
2025-12-20T22:46:26.292235,1130,52157,2.0,13,4.9,6.4,0.1428610814082158,48174
2025-12-20T22:47:38.335420,1140,52824,21.0,145,10.1,6.91,1.0925597896823636,48821
2025-12-20T22:48:47.640135,1150,53165,6.0,48,6.0,6.75,0.322975424977092,49142
2025-12-20T22:51:04.261934,1160,53635,9.0,48,8.0,6.84,0.35423312868390766,49592
2025-12-20T22:52:29.526948,1170,54017,16.0,87,6.5,6.86,0.6640336947007612,49954
2025-12-20T22:53:35.346853,1180,54415,2.0,13,7.1,6.94,0.08349211649461226,50332
2025-12-20T22:54:43.626076,1190,54862,11.0,62,8.4,6.88,0.4292445925923137,50759
2025-12-20T22:57:03.803450,1200,55279,6.0,36,6.7,7.04,0.2827659814388721,51156
2025-12-20T22:58:42.676255,1210,55715,0.0,21,8.1,7.29,0.25439799070358277,52018
2025-12-20T22:59:59.553716,1220,56324,6.0,72,9.1,7.49,0.9425070762634278,52607
2025-12-20T23:01:23.026471,1230,56777,5.0,23,6.6,7.66,0.24965974807739258,53040
2025-12-20T23:03:31.758450,1240,57220,3.0,36,6.8,7.33,0.41100199937820436,53463
