timestamp,change_type,source_member,episode,total_steps,param_name,old_value,new_value
2025-12-20T19:26:43.413096,init,,0,0,learning_rate,,0.00038863737135449116
2025-12-20T19:26:43.413096,init,,0,0,gamma,,0.9981783134045327
2025-12-20T19:26:43.413096,init,,0,0,batch_size,,34
2025-12-20T19:26:43.413096,init,,0,0,alpha,,0.7439761626945283
2025-12-20T19:26:43.413096,init,,0,0,sigma,,0.37212301543511195
2025-12-20T19:26:43.413096,init,,0,0,target_update_freq,,3388
2025-12-20T19:26:43.413096,init,,0,0,beta_start,,0.4260206371941118
2025-12-20T19:26:43.413096,init,,0,0,input_channels,,4
2025-12-20T19:26:43.413096,init,,0,0,num_actions,,6
2025-12-20T19:26:43.413096,init,,0,0,num_atoms,,51
2025-12-20T19:26:43.413096,init,,0,0,v_min,,-10.0
2025-12-20T19:26:43.413096,init,,0,0,v_max,,10.0
2025-12-20T19:26:43.413096,init,,0,0,n_step,,3
2025-12-20T19:32:29.396792,exploit,1,40,9971,learning_rate,0.00038863737135449116,0.00046465640304620853
2025-12-20T19:32:29.396792,exploit,1,40,9971,gamma,0.9981783134045327,0.9663517219458121
2025-12-20T19:32:29.396792,exploit,1,40,9971,batch_size,34,55
2025-12-20T19:32:29.396792,exploit,1,40,9971,alpha,0.7439761626945283,0.6603553891795412
2025-12-20T19:32:29.396792,exploit,1,40,9971,sigma,0.37212301543511195,0.12256463161084011
2025-12-20T19:32:29.396792,exploit,1,40,9971,target_update_freq,3388,2891
2025-12-20T19:32:29.396792,exploit,1,40,9971,beta_start,0.4260206371941118,0.7329770563201687
2025-12-20T19:32:29.411594,explore,,40,9971,target_update_freq,2891,2954
2025-12-20T19:44:15.673946,exploit,1,120,29649,learning_rate,0.00046465640304620853,0.00022021571957149338
2025-12-20T19:44:15.673946,exploit,1,120,29649,gamma,0.9663517219458121,0.9589094233931479
2025-12-20T19:44:15.673946,exploit,1,120,29649,batch_size,55,52
2025-12-20T19:44:15.673946,exploit,1,120,29649,alpha,0.6603553891795412,0.6469926038510867
2025-12-20T19:44:15.673946,exploit,1,120,29649,sigma,0.12256463161084011,0.3446612641953124
2025-12-20T19:44:15.673946,exploit,1,120,29649,target_update_freq,2954,3404
2025-12-20T19:44:15.673946,exploit,1,120,29649,beta_start,0.7329770563201687,0.5164916560792168
2025-12-20T19:50:20.877453,exploit,3,160,39287,gamma,0.9589094233931479,0.9783357269088125
2025-12-20T19:50:20.877453,exploit,3,160,39287,batch_size,52,56
2025-12-20T19:50:20.877453,exploit,3,160,39287,alpha,0.6469926038510867,0.7927363553242125
2025-12-20T19:50:20.899469,explore,,160,39287,learning_rate,0.00022021571957149338,0.0005270208274542564
2025-12-20T19:50:20.899469,explore,,160,39287,sigma,0.3446612641953124,0.12067268846744308
2025-12-20T19:57:52.114779,exploit,2,200,49085,learning_rate,0.0005270208274542564,0.00046465640304620853
2025-12-20T19:57:52.114779,exploit,2,200,49085,gamma,0.9783357269088125,0.9663517219458121
2025-12-20T19:57:52.114779,exploit,2,200,49085,batch_size,56,55
2025-12-20T19:57:52.114779,exploit,2,200,49085,alpha,0.7927363553242125,0.6603553891795412
2025-12-20T19:57:52.114779,exploit,2,200,49085,sigma,0.12067268846744308,0.3042989210310263
2025-12-20T19:57:52.114779,exploit,2,200,49085,target_update_freq,3404,2891
2025-12-20T19:57:52.114779,exploit,2,200,49085,beta_start,0.5164916560792168,0.7329770563201687
2025-12-20T20:09:54.681758,exploit,1,280,67147,target_update_freq,2891,3482
2025-12-20T20:09:54.698760,explore,,280,67147,learning_rate,0.00046465640304620853,0.0004171425654195154
2025-12-20T20:22:08.345771,exploit,1,360,85236,learning_rate,0.0004171425654195154,0.00046465640304620853
2025-12-20T20:22:08.360890,explore,,360,85236,sigma,0.3042989210310263,0.22883166623327134
2025-12-20T20:41:31.506588,exploit,0,480,111857,learning_rate,0.00046465640304620853,0.0001515617652323075
2025-12-20T20:41:31.506588,exploit,0,480,111857,gamma,0.9663517219458121,0.9581445561635533
2025-12-20T20:41:31.506588,exploit,0,480,111857,batch_size,55,102
2025-12-20T20:41:31.506588,exploit,0,480,111857,alpha,0.6603553891795412,0.433642722445999
2025-12-20T20:41:31.506588,exploit,0,480,111857,sigma,0.22883166623327134,0.3042989210310263
2025-12-20T20:41:31.506588,exploit,0,480,111857,target_update_freq,3482,3493
2025-12-20T20:48:26.115966,exploit,3,520,121407,gamma,0.9581445561635533,0.9951212522482512
2025-12-20T20:48:26.115966,exploit,3,520,121407,beta_start,0.7329770563201687,0.5340788966583604
2025-12-20T20:48:26.145232,explore,,520,121407,beta_start,0.5340788966583604,0.6022031516424136
2025-12-20T21:14:13.676373,exploit,2,640,149703,gamma,0.9951212522482512,0.9581445561635533
2025-12-20T21:14:13.676373,exploit,2,640,149703,alpha,0.433642722445999,0.7759328494453901
2025-12-20T21:14:13.676373,exploit,2,640,149703,beta_start,0.6022031516424136,0.7176100757081184
2025-12-20T21:14:13.697322,explore,,640,149703,learning_rate,0.0001515617652323075,0.0003901242510205285
2025-12-20T21:14:13.697322,explore,,640,149703,batch_size,102,77
2025-12-20T22:20:04.507045,exploit,1,960,222121,learning_rate,0.0003901242510205285,0.00016879610427677138
2025-12-20T22:20:04.507045,exploit,1,960,222121,gamma,0.9581445561635533,0.9819316744434183
2025-12-20T22:20:04.507045,exploit,1,960,222121,sigma,0.3042989210310263,0.37959629521583504
2025-12-20T22:20:04.507045,exploit,1,960,222121,target_update_freq,3493,1056
2025-12-20T22:20:04.507045,exploit,1,960,222121,beta_start,0.7176100757081184,0.7474492671822444
2025-12-20T22:25:51.511655,exploit,0,1000,229924,alpha,0.7759328494453901,0.7437663173122357
2025-12-20T22:25:51.511655,exploit,0,1000,229924,target_update_freq,1056,2859
2025-12-20T22:25:51.535565,explore,,1000,229924,alpha,0.7437663173122357,0.42093555031460334
2025-12-20T22:57:27.734724,exploit,0,1200,273617,alpha,0.42093555031460334,0.7759328494453901
2025-12-20T22:57:27.734724,exploit,0,1200,273617,target_update_freq,2859,1056
2025-12-20T22:57:27.734724,exploit,0,1200,273617,beta_start,0.7474492671822444,0.7145103827028378
2025-12-20T22:57:27.774892,explore,,1200,273617,batch_size,77,50
2025-12-20T22:57:27.774892,explore,,1200,273617,sigma,0.37959629521583504,0.12342037169759168
2025-12-20T23:12:42.966801,exploit,3,1280,294056,batch_size,50,102
2025-12-20T23:12:42.966801,exploit,3,1280,294056,sigma,0.12342037169759168,0.37959629521583504
2025-12-20T23:12:42.966801,exploit,3,1280,294056,target_update_freq,1056,4931
2025-12-20T23:12:43.017008,explore,,1280,294056,learning_rate,0.00016879610427677138,0.0006675460353603632
2025-12-20T23:12:43.017008,explore,,1280,294056,batch_size,102,47
2025-12-20T23:12:43.017008,explore,,1280,294056,beta_start,0.7145103827028378,0.6050010595081328
2025-12-20T23:20:50.267478,exploit,0,1320,304544,learning_rate,0.0006675460353603632,0.00016879610427677138
2025-12-20T23:20:50.267478,exploit,0,1320,304544,batch_size,47,77
2025-12-20T23:20:50.267478,exploit,0,1320,304544,target_update_freq,4931,1056
2025-12-20T23:20:50.267478,exploit,0,1320,304544,beta_start,0.6050010595081328,0.7145103827028378
2025-12-20T23:20:50.284296,explore,,1320,304544,gamma,0.9819316744434183,0.9862467862721915
2025-12-20T23:20:50.284296,explore,,1320,304544,target_update_freq,1056,1169
2025-12-20T23:29:11.998256,exploit,2,1360,316118,batch_size,77,84
2025-12-20T23:29:12.037936,explore,,1360,316118,gamma,0.9862467862721915,0.9719057216465148
2025-12-20T23:55:45.593766,exploit,3,1480,349484,gamma,0.9719057216465148,0.9819316744434183
2025-12-20T23:55:45.593766,exploit,3,1480,349484,batch_size,84,102
2025-12-20T23:55:45.593766,exploit,3,1480,349484,target_update_freq,1169,4931
2025-12-20T23:55:45.747894,explore,,1480,349484,sigma,0.37959629521583504,0.45586081320702654
2025-12-20T23:55:45.747894,explore,,1480,349484,target_update_freq,4931,1641
2025-12-21T00:11:37.370091,exploit,0,1560,372367,gamma,0.9819316744434183,0.9719057216465148
2025-12-21T00:11:37.370091,exploit,0,1560,372367,batch_size,102,84
2025-12-21T00:11:37.370091,exploit,0,1560,372367,sigma,0.45586081320702654,0.37959629521583504
2025-12-21T00:11:37.370091,exploit,0,1560,372367,target_update_freq,1641,1659
2025-12-21T00:11:37.370091,exploit,0,1560,372367,beta_start,0.7145103827028378,0.4432103016522766
2025-12-21T00:11:37.413320,explore,,1560,372367,batch_size,84,76
2025-12-21T00:11:37.413320,explore,,1560,372367,beta_start,0.4432103016522766,0.7533859051944243
2025-12-21T00:19:05.560583,exploit,0,1600,383834,batch_size,76,84
2025-12-21T00:19:05.560583,exploit,0,1600,383834,beta_start,0.7533859051944243,0.4432103016522766
