timestamp,change_type,source_member,episode,total_steps,param_name,old_value,new_value
2025-12-20T19:26:40.733899,init,,0,0,learning_rate,,0.00046465640304620853
2025-12-20T19:26:40.733899,init,,0,0,gamma,,0.9663517219458121
2025-12-20T19:26:40.733899,init,,0,0,batch_size,,55
2025-12-20T19:26:40.733899,init,,0,0,alpha,,0.6603553891795412
2025-12-20T19:26:40.733899,init,,0,0,sigma,,0.12256463161084011
2025-12-20T19:26:40.733899,init,,0,0,target_update_freq,,2891
2025-12-20T19:26:40.733899,init,,0,0,beta_start,,0.7329770563201687
2025-12-20T19:26:40.733899,init,,0,0,input_channels,,4
2025-12-20T19:26:40.733899,init,,0,0,num_actions,,6
2025-12-20T19:26:40.733899,init,,0,0,num_atoms,,51
2025-12-20T19:26:40.733899,init,,0,0,v_min,,-10.0
2025-12-20T19:26:40.733899,init,,0,0,v_max,,10.0
2025-12-20T19:26:40.733899,init,,0,0,n_step,,3
2025-12-20T19:37:35.406556,exploit,2,80,20168,learning_rate,0.00046465640304620853,0.00022021571957149338
2025-12-20T19:37:35.406556,exploit,2,80,20168,gamma,0.9663517219458121,0.9589094233931479
2025-12-20T19:37:35.406556,exploit,2,80,20168,batch_size,55,52
2025-12-20T19:37:35.406556,exploit,2,80,20168,alpha,0.6603553891795412,0.6469926038510867
2025-12-20T19:37:35.406556,exploit,2,80,20168,sigma,0.12256463161084011,0.3446612641953124
2025-12-20T19:37:35.406556,exploit,2,80,20168,target_update_freq,2891,3404
2025-12-20T19:37:35.406556,exploit,2,80,20168,beta_start,0.7329770563201687,0.5164916560792168
2025-12-20T19:49:46.293921,exploit,3,160,39186,learning_rate,0.00022021571957149338,0.00046465640304620853
2025-12-20T19:49:46.293921,exploit,3,160,39186,gamma,0.9589094233931479,0.9663517219458121
2025-12-20T19:49:46.293921,exploit,3,160,39186,batch_size,52,55
2025-12-20T19:49:46.293921,exploit,3,160,39186,alpha,0.6469926038510867,0.6603553891795412
2025-12-20T19:49:46.293921,exploit,3,160,39186,sigma,0.3446612641953124,0.3042989210310263
2025-12-20T19:49:46.293921,exploit,3,160,39186,target_update_freq,3404,2891
2025-12-20T19:49:46.293921,exploit,3,160,39186,beta_start,0.5164916560792168,0.7329770563201687
2025-12-20T20:03:15.909578,explore,,240,58093,target_update_freq,2891,3482
2025-12-20T20:27:55.598480,exploit,0,400,93734,learning_rate,0.00046465640304620853,0.0001515617652323075
2025-12-20T20:27:55.598480,exploit,0,400,93734,gamma,0.9663517219458121,0.9581445561635533
2025-12-20T20:27:55.598480,exploit,0,400,93734,batch_size,55,102
2025-12-20T20:27:55.598480,exploit,0,400,93734,alpha,0.6603553891795412,0.433642722445999
2025-12-20T20:27:55.598480,exploit,0,400,93734,target_update_freq,3482,3493
2025-12-20T20:27:55.616772,explore,,400,93734,beta_start,0.7329770563201687,0.5294716945616975
2025-12-20T20:59:02.002203,exploit,0,560,131171,beta_start,0.5294716945616975,0.7329770563201687
2025-12-20T20:59:02.026158,explore,,560,131171,batch_size,102,45
2025-12-20T21:06:29.501697,exploit,3,600,140400,gamma,0.9581445561635533,0.9951212522482512
2025-12-20T21:06:29.501697,exploit,3,600,140400,batch_size,45,102
2025-12-20T21:06:29.501697,exploit,3,600,140400,beta_start,0.7329770563201687,0.5340788966583604
2025-12-20T21:13:36.384654,exploit,2,640,149630,gamma,0.9951212522482512,0.9581445561635533
2025-12-20T21:13:36.384654,exploit,2,640,149630,alpha,0.433642722445999,0.7759328494453901
2025-12-20T21:13:36.384654,exploit,2,640,149630,beta_start,0.5340788966583604,0.7176100757081184
2025-12-20T21:13:36.423967,explore,,640,149630,gamma,0.9581445561635533,0.9654492265536999
2025-12-20T21:20:26.690057,exploit,0,680,158795,gamma,0.9654492265536999,0.9951212522482512
2025-12-20T21:20:26.690057,exploit,0,680,158795,batch_size,102,112
2025-12-20T21:20:26.690057,exploit,0,680,158795,alpha,0.7759328494453901,0.433642722445999
2025-12-20T21:20:26.690057,exploit,0,680,158795,beta_start,0.7176100757081184,0.5340788966583604
2025-12-20T21:20:26.710805,explore,,680,158795,batch_size,112,78
2025-12-20T21:27:31.351813,exploit,4,720,167575,learning_rate,0.0001515617652323075,0.0003901242510205285
2025-12-20T21:27:31.351813,exploit,4,720,167575,gamma,0.9951212522482512,0.9581445561635533
2025-12-20T21:27:31.351813,exploit,4,720,167575,batch_size,78,77
2025-12-20T21:27:31.351813,exploit,4,720,167575,alpha,0.433642722445999,0.7759328494453901
2025-12-20T21:27:31.351813,exploit,4,720,167575,beta_start,0.5340788966583604,0.7176100757081184
2025-12-20T21:27:31.372193,explore,,720,167575,gamma,0.9581445561635533,0.9900803841818341
2025-12-20T21:27:31.372193,explore,,720,167575,sigma,0.3042989210310263,0.21481525326996512
2025-12-20T21:41:53.611765,exploit,0,800,186271,learning_rate,0.0003901242510205285,0.00016879610427677138
2025-12-20T21:41:53.611765,exploit,0,800,186271,gamma,0.9900803841818341,0.9581445561635533
2025-12-20T21:41:53.611765,exploit,0,800,186271,sigma,0.21481525326996512,0.37959629521583504
2025-12-20T21:41:53.611765,exploit,0,800,186271,target_update_freq,3493,1056
2025-12-20T21:41:53.663002,explore,,800,186271,batch_size,77,108
2025-12-20T21:41:53.663002,explore,,800,186271,alpha,0.7759328494453901,0.7298056187587336
2025-12-20T22:05:26.269585,exploit,3,880,204003,gamma,0.9581445561635533,0.9819316744434183
2025-12-20T22:05:26.269585,exploit,3,880,204003,batch_size,108,77
2025-12-20T22:05:26.269585,exploit,3,880,204003,alpha,0.7298056187587336,0.7759328494453901
2025-12-20T22:05:26.269585,exploit,3,880,204003,beta_start,0.7176100757081184,0.7474492671822444
2025-12-20T22:05:26.310638,explore,,880,204003,gamma,0.9819316744434183,0.9572688168471423
2025-12-20T22:05:26.310638,explore,,880,204003,sigma,0.37959629521583504,0.48072471416929563
2025-12-20T22:13:19.855632,exploit,3,920,212522,gamma,0.9572688168471423,0.9819316744434183
2025-12-20T22:13:19.855632,exploit,3,920,212522,sigma,0.48072471416929563,0.37959629521583504
